,Date,Min Temp,Station ID,Station Location
2672,2020-12-15,47.0,GHCND:USW00023188,San Diego Airport
2673,2020-12-16,43.0,GHCND:USW00023188,San Diego Airport
2674,2020-12-17,45.0,GHCND:USW00023188,San Diego Airport
2675,2020-12-18,50.0,GHCND:USW00023188,San Diego Airport
2676,2020-12-19,42.0,GHCND:USW00023188,San Diego Airport
2677,2020-12-20,43.0,GHCND:USW00023188,San Diego Airport
2678,2020-12-21,45.0,GHCND:USW00023188,San Diego Airport
2679,2020-12-22,48.0,GHCND:USW00023188,San Diego Airport
2680,2020-12-23,48.0,GHCND:USW00023188,San Diego Airport
2681,2020-12-24,53.0,GHCND:USW00023188,San Diego Airport
2682,2020-12-25,46.0,GHCND:USW00023188,San Diego Airport
2683,2020-12-26,46.0,GHCND:USW00023188,San Diego Airport
2684,2020-12-27,56.0,GHCND:USW00023188,San Diego Airport
2685,2020-12-28,54.0,GHCND:USW00023188,San Diego Airport
2686,2020-12-29,48.0,GHCND:USW00023188,San Diego Airport
2687,2020-12-30,41.0,GHCND:USW00023188,San Diego Airport
2688,2020-12-31,44.0,GHCND:USW00023188,San Diego Airport
2689,2021-01-01,44.0,GHCND:USW00023188,San Diego Airport
2690,2021-01-02,44.0,GHCND:USW00023188,San Diego Airport
2691,2021-01-03,46.0,GHCND:USW00023188,San Diego Airport
2692,2021-01-04,47.0,GHCND:USW00023188,San Diego Airport
2693,2021-01-05,49.0,GHCND:USW00023188,San Diego Airport
2694,2021-01-06,49.0,GHCND:USW00023188,San Diego Airport
2695,2021-01-07,46.0,GHCND:USW00023188,San Diego Airport
2696,2021-01-08,48.0,GHCND:USW00023188,San Diego Airport
2697,2021-01-09,42.0,GHCND:USW00023188,San Diego Airport
2698,2021-01-10,44.0,GHCND:USW00023188,San Diego Airport
2699,2021-01-11,43.0,GHCND:USW00023188,San Diego Airport
2700,2021-01-12,44.0,GHCND:USW00023188,San Diego Airport
2701,2021-01-13,46.0,GHCND:USW00023188,San Diego Airport
2702,2021-01-14,48.0,GHCND:USW00023188,San Diego Airport
2703,2021-01-15,53.0,GHCND:USW00023188,San Diego Airport
2704,2021-01-16,50.0,GHCND:USW00023188,San Diego Airport
2705,2021-01-17,52.0,GHCND:USW00023188,San Diego Airport
2706,2021-01-18,50.0,GHCND:USW00023188,San Diego Airport
2707,2021-01-19,56.0,GHCND:USW00023188,San Diego Airport
2708,2021-01-20,59.0,GHCND:USW00023188,San Diego Airport
2709,2021-01-21,55.0,GHCND:USW00023188,San Diego Airport
2710,2021-01-22,57.0,GHCND:USW00023188,San Diego Airport
2711,2021-01-23,48.0,GHCND:USW00023188,San Diego Airport
2712,2021-01-24,47.0,GHCND:USW00023188,San Diego Airport
2713,2021-01-25,50.0,GHCND:USW00023188,San Diego Airport
2714,2021-01-26,47.0,GHCND:USW00023188,San Diego Airport
2715,2021-01-27,43.0,GHCND:USW00023188,San Diego Airport
2716,2021-01-28,46.0,GHCND:USW00023188,San Diego Airport
2717,2021-01-29,49.0,GHCND:USW00023188,San Diego Airport
2718,2021-01-30,45.0,GHCND:USW00023188,San Diego Airport
2719,2021-01-31,45.0,GHCND:USW00023188,San Diego Airport
2720,2021-02-01,57.0,GHCND:USW00023188,San Diego Airport
2721,2021-02-02,58.0,GHCND:USW00023188,San Diego Airport
2722,2021-02-03,55.0,GHCND:USW00023188,San Diego Airport
2723,2021-02-04,53.0,GHCND:USW00023188,San Diego Airport
2724,2021-02-05,48.0,GHCND:USW00023188,San Diego Airport
2725,2021-02-06,46.0,GHCND:USW00023188,San Diego Airport
2726,2021-02-07,49.0,GHCND:USW00023188,San Diego Airport
2727,2021-02-08,54.0,GHCND:USW00023188,San Diego Airport
2728,2021-02-09,56.0,GHCND:USW00023188,San Diego Airport
2729,2021-02-10,53.0,GHCND:USW00023188,San Diego Airport
2730,2021-02-11,49.0,GHCND:USW00023188,San Diego Airport
2731,2021-02-12,53.0,GHCND:USW00023188,San Diego Airport
2732,2021-02-13,52.0,GHCND:USW00023188,San Diego Airport
2733,2021-02-14,52.0,GHCND:USW00023188,San Diego Airport
2734,2021-02-15,49.0,GHCND:USW00023188,San Diego Airport
2735,2021-02-16,55.0,GHCND:USW00023188,San Diego Airport
2736,2021-02-17,49.0,GHCND:USW00023188,San Diego Airport
2737,2021-02-18,46.0,GHCND:USW00023188,San Diego Airport
2738,2021-02-19,45.0,GHCND:USW00023188,San Diego Airport
2739,2021-02-20,48.0,GHCND:USW00023188,San Diego Airport
2740,2021-02-21,46.0,GHCND:USW00023188,San Diego Airport
2741,2021-02-22,45.0,GHCND:USW00023188,San Diego Airport
2742,2021-02-23,47.0,GHCND:USW00023188,San Diego Airport
2743,2021-02-24,49.0,GHCND:USW00023188,San Diego Airport
2744,2021-02-25,50.0,GHCND:USW00023188,San Diego Airport
2745,2021-02-26,46.0,GHCND:USW00023188,San Diego Airport
2746,2021-02-27,51.0,GHCND:USW00023188,San Diego Airport
2747,2021-02-28,48.0,GHCND:USW00023188,San Diego Airport
2748,2021-03-01,46.0,GHCND:USW00023188,San Diego Airport
2749,2021-03-02,44.0,GHCND:USW00023188,San Diego Airport
2750,2021-03-03,49.0,GHCND:USW00023188,San Diego Airport
2751,2021-03-04,52.0,GHCND:USW00023188,San Diego Airport
2752,2021-03-05,49.0,GHCND:USW00023188,San Diego Airport
2753,2021-03-06,53.0,GHCND:USW00023188,San Diego Airport
2754,2021-03-07,53.0,GHCND:USW00023188,San Diego Airport
2755,2021-03-08,56.0,GHCND:USW00023188,San Diego Airport
2756,2021-03-09,51.0,GHCND:USW00023188,San Diego Airport
2757,2021-03-10,52.0,GHCND:USW00023188,San Diego Airport
2758,2021-03-11,50.0,GHCND:USW00023188,San Diego Airport
2759,2021-03-12,49.0,GHCND:USW00023188,San Diego Airport
2760,2021-03-13,52.0,GHCND:USW00023188,San Diego Airport
2761,2021-03-14,55.0,GHCND:USW00023188,San Diego Airport
2762,2021-03-15,54.0,GHCND:USW00023188,San Diego Airport
2763,2021-03-16,50.0,GHCND:USW00023188,San Diego Airport
2764,2021-03-17,46.0,GHCND:USW00023188,San Diego Airport
2765,2021-03-18,50.0,GHCND:USW00023188,San Diego Airport
2766,2021-03-19,50.0,GHCND:USW00023188,San Diego Airport
2767,2021-03-20,54.0,GHCND:USW00023188,San Diego Airport
2768,2021-03-21,50.0,GHCND:USW00023188,San Diego Airport
2769,2021-03-22,49.0,GHCND:USW00023188,San Diego Airport
2770,2021-03-23,56.0,GHCND:USW00023188,San Diego Airport
2771,2021-03-24,51.0,GHCND:USW00023188,San Diego Airport
2772,2021-03-25,55.0,GHCND:USW00023188,San Diego Airport
2773,2021-03-26,53.0,GHCND:USW00023188,San Diego Airport
2774,2021-03-27,48.0,GHCND:USW00023188,San Diego Airport
2775,2021-03-28,50.0,GHCND:USW00023188,San Diego Airport
2776,2021-03-29,52.0,GHCND:USW00023188,San Diego Airport
2777,2021-03-30,58.0,GHCND:USW00023188,San Diego Airport
2778,2021-03-31,53.0,GHCND:USW00023188,San Diego Airport
2779,2021-04-01,57.0,GHCND:USW00023188,San Diego Airport
2780,2021-04-02,59.0,GHCND:USW00023188,San Diego Airport
2781,2021-04-03,58.0,GHCND:USW00023188,San Diego Airport
2782,2021-04-04,56.0,GHCND:USW00023188,San Diego Airport
2783,2021-04-05,58.0,GHCND:USW00023188,San Diego Airport
2784,2021-04-06,58.0,GHCND:USW00023188,San Diego Airport
2785,2021-04-07,56.0,GHCND:USW00023188,San Diego Airport
2786,2021-04-08,58.0,GHCND:USW00023188,San Diego Airport
2787,2021-04-09,59.0,GHCND:USW00023188,San Diego Airport
2788,2021-04-10,59.0,GHCND:USW00023188,San Diego Airport
2789,2021-04-11,57.0,GHCND:USW00023188,San Diego Airport
2790,2021-04-12,60.0,GHCND:USW00023188,San Diego Airport
2791,2021-04-13,59.0,GHCND:USW00023188,San Diego Airport
2792,2021-04-14,58.0,GHCND:USW00023188,San Diego Airport
2793,2021-04-15,54.0,GHCND:USW00023188,San Diego Airport
2794,2021-04-16,57.0,GHCND:USW00023188,San Diego Airport
2795,2021-04-17,59.0,GHCND:USW00023188,San Diego Airport
2796,2021-04-18,59.0,GHCND:USW00023188,San Diego Airport
2797,2021-04-19,54.0,GHCND:USW00023188,San Diego Airport
2798,2021-04-20,59.0,GHCND:USW00023188,San Diego Airport
2799,2021-04-21,59.0,GHCND:USW00023188,San Diego Airport
2800,2021-04-22,58.0,GHCND:USW00023188,San Diego Airport
2801,2021-04-23,57.0,GHCND:USW00023188,San Diego Airport
2802,2021-04-24,60.0,GHCND:USW00023188,San Diego Airport
2803,2021-04-25,60.0,GHCND:USW00023188,San Diego Airport
2804,2021-04-26,57.0,GHCND:USW00023188,San Diego Airport
2805,2021-04-27,57.0,GHCND:USW00023188,San Diego Airport
2806,2021-04-28,51.0,GHCND:USW00023188,San Diego Airport
2807,2021-04-29,55.0,GHCND:USW00023188,San Diego Airport
2808,2021-04-30,59.0,GHCND:USW00023188,San Diego Airport
2809,2021-05-01,61.0,GHCND:USW00023188,San Diego Airport
2810,2021-05-02,59.0,GHCND:USW00023188,San Diego Airport
2811,2021-05-03,61.0,GHCND:USW00023188,San Diego Airport
2812,2021-05-04,62.0,GHCND:USW00023188,San Diego Airport
2813,2021-05-05,61.0,GHCND:USW00023188,San Diego Airport
2814,2021-05-06,61.0,GHCND:USW00023188,San Diego Airport
2815,2021-05-07,61.0,GHCND:USW00023188,San Diego Airport
2816,2021-05-08,62.0,GHCND:USW00023188,San Diego Airport
2817,2021-05-09,61.0,GHCND:USW00023188,San Diego Airport
2818,2021-05-10,61.0,GHCND:USW00023188,San Diego Airport
2819,2021-05-11,61.0,GHCND:USW00023188,San Diego Airport
2820,2021-05-12,62.0,GHCND:USW00023188,San Diego Airport
2821,2021-05-13,63.0,GHCND:USW00023188,San Diego Airport
2822,2021-05-14,63.0,GHCND:USW00023188,San Diego Airport
2823,2021-05-15,62.0,GHCND:USW00023188,San Diego Airport
2824,2021-05-16,59.0,GHCND:USW00023188,San Diego Airport
2825,2021-05-17,60.0,GHCND:USW00023188,San Diego Airport
2826,2021-05-18,62.0,GHCND:USW00023188,San Diego Airport
2827,2021-05-19,62.0,GHCND:USW00023188,San Diego Airport
2828,2021-05-20,61.0,GHCND:USW00023188,San Diego Airport
2829,2021-05-21,59.0,GHCND:USW00023188,San Diego Airport
2830,2021-05-22,57.0,GHCND:USW00023188,San Diego Airport
2831,2021-05-23,54.0,GHCND:USW00023188,San Diego Airport
2832,2021-05-24,57.0,GHCND:USW00023188,San Diego Airport
2833,2021-05-25,59.0,GHCND:USW00023188,San Diego Airport
2834,2021-05-26,61.0,GHCND:USW00023188,San Diego Airport
2835,2021-05-27,61.0,GHCND:USW00023188,San Diego Airport
2836,2021-05-28,62.0,GHCND:USW00023188,San Diego Airport
2837,2021-05-29,60.0,GHCND:USW00023188,San Diego Airport
2838,2021-05-30,61.0,GHCND:USW00023188,San Diego Airport
2839,2021-05-31,62.0,GHCND:USW00023188,San Diego Airport
2840,2021-06-01,62.0,GHCND:USW00023188,San Diego Airport
2841,2021-06-02,62.0,GHCND:USW00023188,San Diego Airport
2842,2021-06-03,62.0,GHCND:USW00023188,San Diego Airport
2843,2021-06-04,61.0,GHCND:USW00023188,San Diego Airport
2844,2021-06-05,63.0,GHCND:USW00023188,San Diego Airport
2845,2021-06-06,63.0,GHCND:USW00023188,San Diego Airport
2846,2021-06-07,62.0,GHCND:USW00023188,San Diego Airport
2847,2021-06-08,63.0,GHCND:USW00023188,San Diego Airport
2848,2021-06-09,62.0,GHCND:USW00023188,San Diego Airport
2849,2021-06-10,57.0,GHCND:USW00023188,San Diego Airport
2850,2021-06-11,58.0,GHCND:USW00023188,San Diego Airport
2851,2021-06-12,59.0,GHCND:USW00023188,San Diego Airport
2852,2021-06-13,64.0,GHCND:USW00023188,San Diego Airport
2853,2021-06-14,63.0,GHCND:USW00023188,San Diego Airport
2854,2021-06-15,65.0,GHCND:USW00023188,San Diego Airport
2855,2021-06-16,65.0,GHCND:USW00023188,San Diego Airport
2856,2021-06-17,61.0,GHCND:USW00023188,San Diego Airport
2857,2021-06-18,65.0,GHCND:USW00023188,San Diego Airport
2858,2021-06-19,66.0,GHCND:USW00023188,San Diego Airport
2859,2021-06-20,64.0,GHCND:USW00023188,San Diego Airport
2860,2021-06-21,65.0,GHCND:USW00023188,San Diego Airport
2861,2021-06-22,67.0,GHCND:USW00023188,San Diego Airport
2862,2021-06-23,67.0,GHCND:USW00023188,San Diego Airport
2863,2021-06-24,66.0,GHCND:USW00023188,San Diego Airport
2864,2021-06-25,65.0,GHCND:USW00023188,San Diego Airport
2865,2021-06-26,66.0,GHCND:USW00023188,San Diego Airport
2866,2021-06-27,66.0,GHCND:USW00023188,San Diego Airport
2867,2021-06-28,66.0,GHCND:USW00023188,San Diego Airport
2868,2021-06-29,66.0,GHCND:USW00023188,San Diego Airport
2869,2021-06-30,67.0,GHCND:USW00023188,San Diego Airport
2870,2021-07-01,66.0,GHCND:USW00023188,San Diego Airport
2871,2021-07-02,67.0,GHCND:USW00023188,San Diego Airport
2872,2021-07-03,67.0,GHCND:USW00023188,San Diego Airport
2873,2021-07-04,67.0,GHCND:USW00023188,San Diego Airport
2874,2021-07-05,67.0,GHCND:USW00023188,San Diego Airport
2875,2021-07-06,66.0,GHCND:USW00023188,San Diego Airport
2876,2021-07-07,66.0,GHCND:USW00023188,San Diego Airport
2877,2021-07-08,67.0,GHCND:USW00023188,San Diego Airport
2878,2021-07-09,68.0,GHCND:USW00023188,San Diego Airport
2879,2021-07-10,69.0,GHCND:USW00023188,San Diego Airport
2880,2021-07-11,69.0,GHCND:USW00023188,San Diego Airport
2881,2021-07-12,69.0,GHCND:USW00023188,San Diego Airport
2882,2021-07-13,69.0,GHCND:USW00023188,San Diego Airport
2883,2021-07-14,70.0,GHCND:USW00023188,San Diego Airport
2884,2021-07-15,70.0,GHCND:USW00023188,San Diego Airport
2885,2021-07-16,70.0,GHCND:USW00023188,San Diego Airport
2886,2021-07-17,70.0,GHCND:USW00023188,San Diego Airport
2887,2021-07-18,72.0,GHCND:USW00023188,San Diego Airport
2888,2021-07-19,71.0,GHCND:USW00023188,San Diego Airport
2889,2021-07-20,71.0,GHCND:USW00023188,San Diego Airport
2890,2021-07-21,70.0,GHCND:USW00023188,San Diego Airport
2891,2021-07-22,70.0,GHCND:USW00023188,San Diego Airport
2892,2021-07-23,69.0,GHCND:USW00023188,San Diego Airport
2893,2021-07-24,70.0,GHCND:USW00023188,San Diego Airport
2894,2021-07-25,70.0,GHCND:USW00023188,San Diego Airport
2895,2021-07-26,70.0,GHCND:USW00023188,San Diego Airport
2896,2021-07-27,70.0,GHCND:USW00023188,San Diego Airport
2897,2021-07-28,69.0,GHCND:USW00023188,San Diego Airport
2898,2021-07-29,68.0,GHCND:USW00023188,San Diego Airport
2899,2021-07-30,67.0,GHCND:USW00023188,San Diego Airport
2900,2021-07-31,65.0,GHCND:USW00023188,San Diego Airport
2901,2021-08-01,64.0,GHCND:USW00023188,San Diego Airport
2902,2021-08-02,70.0,GHCND:USW00023188,San Diego Airport
2903,2021-08-03,65.0,GHCND:USW00023188,San Diego Airport
2904,2021-08-04,67.0,GHCND:USW00023188,San Diego Airport
2905,2021-08-05,66.0,GHCND:USW00023188,San Diego Airport
2906,2021-08-06,65.0,GHCND:USW00023188,San Diego Airport
2907,2021-08-07,65.0,GHCND:USW00023188,San Diego Airport
2908,2021-08-08,67.0,GHCND:USW00023188,San Diego Airport
2909,2021-08-09,67.0,GHCND:USW00023188,San Diego Airport
2910,2021-08-10,70.0,GHCND:USW00023188,San Diego Airport
2911,2021-08-11,70.0,GHCND:USW00023188,San Diego Airport
2912,2021-08-12,71.0,GHCND:USW00023188,San Diego Airport
2913,2021-08-13,71.0,GHCND:USW00023188,San Diego Airport
2914,2021-08-14,70.0,GHCND:USW00023188,San Diego Airport
2915,2021-08-15,70.0,GHCND:USW00023188,San Diego Airport
2916,2021-08-16,71.0,GHCND:USW00023188,San Diego Airport
2917,2021-08-17,72.0,GHCND:USW00023188,San Diego Airport
2918,2021-08-18,73.0,GHCND:USW00023188,San Diego Airport
2919,2021-08-19,71.0,GHCND:USW00023188,San Diego Airport
2920,2021-08-20,71.0,GHCND:USW00023188,San Diego Airport
2921,2021-08-21,68.0,GHCND:USW00023188,San Diego Airport
2922,2021-08-22,70.0,GHCND:USW00023188,San Diego Airport
2923,2021-08-23,69.0,GHCND:USW00023188,San Diego Airport
2924,2021-08-24,67.0,GHCND:USW00023188,San Diego Airport
2925,2021-08-25,68.0,GHCND:USW00023188,San Diego Airport
2926,2021-08-26,69.0,GHCND:USW00023188,San Diego Airport
2927,2021-08-27,68.0,GHCND:USW00023188,San Diego Airport
2928,2021-08-28,68.0,GHCND:USW00023188,San Diego Airport
2929,2021-08-29,69.0,GHCND:USW00023188,San Diego Airport
2930,2021-08-30,70.0,GHCND:USW00023188,San Diego Airport
2931,2021-08-31,68.0,GHCND:USW00023188,San Diego Airport
2932,2021-09-01,70.0,GHCND:USW00023188,San Diego Airport
2933,2021-09-02,71.0,GHCND:USW00023188,San Diego Airport
2934,2021-09-03,68.0,GHCND:USW00023188,San Diego Airport
2935,2021-09-04,67.0,GHCND:USW00023188,San Diego Airport
2936,2021-09-05,67.0,GHCND:USW00023188,San Diego Airport
2937,2021-09-06,70.0,GHCND:USW00023188,San Diego Airport
2938,2021-09-07,71.0,GHCND:USW00023188,San Diego Airport
2939,2021-09-08,71.0,GHCND:USW00023188,San Diego Airport
2940,2021-09-09,70.0,GHCND:USW00023188,San Diego Airport
2941,2021-09-10,71.0,GHCND:USW00023188,San Diego Airport
2942,2021-09-11,70.0,GHCND:USW00023188,San Diego Airport
2943,2021-09-12,69.0,GHCND:USW00023188,San Diego Airport
2944,2021-09-13,66.0,GHCND:USW00023188,San Diego Airport
2945,2021-09-14,66.0,GHCND:USW00023188,San Diego Airport
2946,2021-09-15,67.0,GHCND:USW00023188,San Diego Airport
2947,2021-09-16,66.0,GHCND:USW00023188,San Diego Airport
2948,2021-09-17,67.0,GHCND:USW00023188,San Diego Airport
2949,2021-09-18,67.0,GHCND:USW00023188,San Diego Airport
2950,2021-09-19,64.0,GHCND:USW00023188,San Diego Airport
2951,2021-09-20,62.0,GHCND:USW00023188,San Diego Airport
2952,2021-09-21,65.0,GHCND:USW00023188,San Diego Airport
2953,2021-09-22,69.0,GHCND:USW00023188,San Diego Airport
2954,2021-09-23,66.0,GHCND:USW00023188,San Diego Airport
2955,2021-09-24,66.0,GHCND:USW00023188,San Diego Airport
2956,2021-09-25,67.0,GHCND:USW00023188,San Diego Airport
2957,2021-09-26,67.0,GHCND:USW00023188,San Diego Airport
2958,2021-09-27,66.0,GHCND:USW00023188,San Diego Airport
2959,2021-09-28,67.0,GHCND:USW00023188,San Diego Airport
2960,2021-09-29,66.0,GHCND:USW00023188,San Diego Airport
2961,2021-09-30,60.0,GHCND:USW00023188,San Diego Airport
2962,2021-10-01,58.0,GHCND:USW00023188,San Diego Airport
2963,2021-10-02,60.0,GHCND:USW00023188,San Diego Airport
2964,2021-10-03,61.0,GHCND:USW00023188,San Diego Airport
2965,2021-10-04,66.0,GHCND:USW00023188,San Diego Airport
2966,2021-10-05,67.0,GHCND:USW00023188,San Diego Airport
2967,2021-10-06,68.0,GHCND:USW00023188,San Diego Airport
2968,2021-10-07,67.0,GHCND:USW00023188,San Diego Airport
2969,2021-10-08,62.0,GHCND:USW00023188,San Diego Airport
2970,2021-10-09,60.0,GHCND:USW00023188,San Diego Airport
2971,2021-10-10,57.0,GHCND:USW00023188,San Diego Airport
2972,2021-10-11,61.0,GHCND:USW00023188,San Diego Airport
2973,2021-10-12,56.0,GHCND:USW00023188,San Diego Airport
2974,2021-10-13,50.0,GHCND:USW00023188,San Diego Airport
2975,2021-10-14,52.0,GHCND:USW00023188,San Diego Airport
2976,2021-10-15,53.0,GHCND:USW00023188,San Diego Airport
2977,2021-10-16,54.0,GHCND:USW00023188,San Diego Airport
2978,2021-10-17,55.0,GHCND:USW00023188,San Diego Airport
2979,2021-10-18,55.0,GHCND:USW00023188,San Diego Airport
2980,2021-10-19,52.0,GHCND:USW00023188,San Diego Airport
2981,2021-10-20,53.0,GHCND:USW00023188,San Diego Airport
2982,2021-10-21,54.0,GHCND:USW00023188,San Diego Airport
2983,2021-10-22,62.0,GHCND:USW00023188,San Diego Airport
2984,2021-10-23,61.0,GHCND:USW00023188,San Diego Airport
2985,2021-10-24,62.0,GHCND:USW00023188,San Diego Airport
2986,2021-10-25,57.0,GHCND:USW00023188,San Diego Airport
2987,2021-10-26,56.0,GHCND:USW00023188,San Diego Airport
2988,2021-10-27,54.0,GHCND:USW00023188,San Diego Airport
2989,2021-10-28,56.0,GHCND:USW00023188,San Diego Airport
2990,2021-10-29,59.0,GHCND:USW00023188,San Diego Airport
2991,2021-10-30,61.0,GHCND:USW00023188,San Diego Airport
2992,2021-10-31,62.0,GHCND:USW00023188,San Diego Airport
2993,2021-11-01,59.0,GHCND:USW00023188,San Diego Airport
2994,2021-11-02,59.0,GHCND:USW00023188,San Diego Airport
2995,2021-11-03,59.0,GHCND:USW00023188,San Diego Airport
2996,2021-11-04,59.0,GHCND:USW00023188,San Diego Airport
2997,2021-11-05,59.0,GHCND:USW00023188,San Diego Airport
2998,2021-11-06,61.0,GHCND:USW00023188,San Diego Airport
2999,2021-11-07,59.0,GHCND:USW00023188,San Diego Airport
3000,2021-11-08,59.0,GHCND:USW00023188,San Diego Airport
3001,2021-11-09,57.0,GHCND:USW00023188,San Diego Airport
3002,2021-11-10,60.0,GHCND:USW00023188,San Diego Airport
3003,2021-11-11,56.0,GHCND:USW00023188,San Diego Airport
3004,2021-11-12,58.0,GHCND:USW00023188,San Diego Airport
3005,2021-11-13,57.0,GHCND:USW00023188,San Diego Airport
3006,2021-11-14,56.0,GHCND:USW00023188,San Diego Airport
3007,2021-11-15,54.0,GHCND:USW00023188,San Diego Airport
3008,2021-11-16,56.0,GHCND:USW00023188,San Diego Airport
3009,2021-11-17,58.0,GHCND:USW00023188,San Diego Airport
3010,2021-11-18,55.0,GHCND:USW00023188,San Diego Airport
3011,2021-11-19,59.0,GHCND:USW00023188,San Diego Airport
3012,2021-11-20,60.0,GHCND:USW00023188,San Diego Airport
3013,2021-11-21,54.0,GHCND:USW00023188,San Diego Airport
3014,2021-11-22,56.0,GHCND:USW00023188,San Diego Airport
3015,2021-11-23,53.0,GHCND:USW00023188,San Diego Airport
3016,2021-11-24,53.0,GHCND:USW00023188,San Diego Airport
3017,2021-11-25,45.0,GHCND:USW00023188,San Diego Airport
3018,2021-11-26,49.0,GHCND:USW00023188,San Diego Airport
3019,2021-11-27,46.0,GHCND:USW00023188,San Diego Airport
3020,2021-11-28,46.0,GHCND:USW00023188,San Diego Airport
3021,2021-11-29,46.0,GHCND:USW00023188,San Diego Airport
3022,2021-11-30,53.0,GHCND:USW00023188,San Diego Airport
3023,2021-12-01,54.0,GHCND:USW00023188,San Diego Airport
3024,2021-12-02,57.0,GHCND:USW00023188,San Diego Airport
3025,2021-12-03,56.0,GHCND:USW00023188,San Diego Airport
3026,2021-12-04,56.0,GHCND:USW00023188,San Diego Airport
3027,2021-12-05,51.0,GHCND:USW00023188,San Diego Airport
3028,2021-12-06,47.0,GHCND:USW00023188,San Diego Airport
3029,2021-12-07,50.0,GHCND:USW00023188,San Diego Airport
3030,2021-12-08,48.0,GHCND:USW00023188,San Diego Airport
3031,2021-12-09,55.0,GHCND:USW00023188,San Diego Airport
3032,2021-12-10,48.0,GHCND:USW00023188,San Diego Airport
3033,2021-12-11,44.0,GHCND:USW00023188,San Diego Airport
3034,2021-12-12,41.0,GHCND:USW00023188,San Diego Airport
3035,2021-12-13,49.0,GHCND:USW00023188,San Diego Airport
3036,2021-12-14,53.0,GHCND:USW00023188,San Diego Airport
3037,2021-12-15,45.0,GHCND:USW00023188,San Diego Airport
3038,2021-12-16,38.0,GHCND:USW00023188,San Diego Airport
3039,2021-12-17,48.0,GHCND:USW00023188,San Diego Airport
3040,2021-12-18,39.0,GHCND:USW00023188,San Diego Airport
3041,2021-12-19,40.0,GHCND:USW00023188,San Diego Airport
3042,2021-12-20,39.0,GHCND:USW00023188,San Diego Airport
3043,2021-12-21,51.0,GHCND:USW00023188,San Diego Airport
3044,2021-12-22,49.0,GHCND:USW00023188,San Diego Airport
3045,2021-12-23,54.0,GHCND:USW00023188,San Diego Airport
3046,2021-12-24,54.0,GHCND:USW00023188,San Diego Airport
3047,2021-12-25,54.0,GHCND:USW00023188,San Diego Airport
3048,2021-12-26,46.0,GHCND:USW00023188,San Diego Airport
3049,2021-12-27,45.0,GHCND:USW00023188,San Diego Airport
3050,2021-12-28,50.0,GHCND:USW00023188,San Diego Airport
3051,2021-12-29,48.0,GHCND:USW00023188,San Diego Airport
3052,2021-12-30,55.0,GHCND:USW00023188,San Diego Airport
3053,2021-12-31,54.0,GHCND:USW00023188,San Diego Airport
3054,2022-01-01,53.0,GHCND:USW00023188,San Diego Airport
3055,2022-01-02,45.0,GHCND:USW00023188,San Diego Airport
3056,2022-01-03,38.0,GHCND:USW00023188,San Diego Airport
3057,2022-01-04,40.0,GHCND:USW00023188,San Diego Airport
3058,2022-01-05,42.0,GHCND:USW00023188,San Diego Airport
3059,2022-01-06,44.0,GHCND:USW00023188,San Diego Airport
3060,2022-01-07,50.0,GHCND:USW00023188,San Diego Airport
3061,2022-01-08,49.0,GHCND:USW00023188,San Diego Airport
3062,2022-01-09,44.0,GHCND:USW00023188,San Diego Airport
3063,2022-01-10,45.0,GHCND:USW00023188,San Diego Airport
3064,2022-01-11,47.0,GHCND:USW00023188,San Diego Airport
3065,2022-01-12,47.0,GHCND:USW00023188,San Diego Airport
3066,2022-01-13,50.0,GHCND:USW00023188,San Diego Airport
3067,2022-01-14,54.0,GHCND:USW00023188,San Diego Airport
3068,2022-01-15,52.0,GHCND:USW00023188,San Diego Airport
3069,2022-01-16,55.0,GHCND:USW00023188,San Diego Airport
3070,2022-01-17,55.0,GHCND:USW00023188,San Diego Airport
3071,2022-01-18,55.0,GHCND:USW00023188,San Diego Airport
3072,2022-01-19,52.0,GHCND:USW00023188,San Diego Airport
3073,2022-01-20,47.0,GHCND:USW00023188,San Diego Airport
3074,2022-01-21,45.0,GHCND:USW00023188,San Diego Airport
3075,2022-01-22,46.0,GHCND:USW00023188,San Diego Airport
3076,2022-01-23,45.0,GHCND:USW00023188,San Diego Airport
3077,2022-01-24,45.0,GHCND:USW00023188,San Diego Airport
3078,2022-01-25,47.0,GHCND:USW00023188,San Diego Airport
3079,2022-01-26,47.0,GHCND:USW00023188,San Diego Airport
3080,2022-01-27,42.0,GHCND:USW00023188,San Diego Airport
3081,2022-01-28,43.0,GHCND:USW00023188,San Diego Airport
3082,2022-01-29,45.0,GHCND:USW00023188,San Diego Airport
3083,2022-01-30,42.0,GHCND:USW00023188,San Diego Airport
3084,2022-01-31,43.0,GHCND:USW00023188,San Diego Airport
3085,2022-02-01,50.0,GHCND:USW00023188,San Diego Airport
3086,2022-02-02,45.0,GHCND:USW00023188,San Diego Airport
3087,2022-02-03,39.0,GHCND:USW00023188,San Diego Airport
3088,2022-02-04,40.0,GHCND:USW00023188,San Diego Airport
3089,2022-02-05,39.0,GHCND:USW00023188,San Diego Airport
3090,2022-02-06,40.0,GHCND:USW00023188,San Diego Airport
3091,2022-02-07,44.0,GHCND:USW00023188,San Diego Airport
3092,2022-02-08,44.0,GHCND:USW00023188,San Diego Airport
3093,2022-02-09,45.0,GHCND:USW00023188,San Diego Airport
3094,2022-02-10,50.0,GHCND:USW00023188,San Diego Airport
