,Date,Daily Energy Demand,Max Temp,Station ID,Station Location,Min Temp
3147,2019-07-04,6934662.0,92.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,59.0
3148,2019-07-04,6934662.0,82.0,GHCND:USW00023293,San Jose,55.0
3149,2019-07-04,6934662.0,91.0,GHCND:USW00003102,Ontario Airport,65.0
3150,2019-07-05,7522984.0,74.0,GHCND:USW00023174,Los Angeles International Airport,62.0
3151,2019-07-05,7522984.0,72.0,GHCND:USW00023188,San Diego Airport,65.0
3152,2019-07-05,7522984.0,67.0,GHCND:USW00023272,San Francisco Downtown,54.0
3153,2019-07-05,7522984.0,98.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,68.0
3154,2019-07-05,7522984.0,94.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,60.0
3155,2019-07-05,7522984.0,82.0,GHCND:USW00023293,San Jose,54.0
3156,2019-07-05,7522984.0,87.0,GHCND:USW00003102,Ontario Airport,65.0
3157,2019-07-06,7275763.0,72.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3158,2019-07-06,7275763.0,72.0,GHCND:USW00023188,San Diego Airport,65.0
3159,2019-07-06,7275763.0,66.0,GHCND:USW00023272,San Francisco Downtown,54.0
3160,2019-07-06,7275763.0,100.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,71.0
3161,2019-07-06,7275763.0,92.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,60.0
3162,2019-07-06,7275763.0,78.0,GHCND:USW00023293,San Jose,56.0
3163,2019-07-06,7275763.0,84.0,GHCND:USW00003102,Ontario Airport,65.0
3164,2019-07-07,6790239.0,72.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3165,2019-07-07,6790239.0,71.0,GHCND:USW00023188,San Diego Airport,64.0
3166,2019-07-07,6790239.0,62.0,GHCND:USW00023272,San Francisco Downtown,54.0
3167,2019-07-07,6790239.0,93.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,69.0
3168,2019-07-07,6790239.0,85.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,59.0
3169,2019-07-07,6790239.0,72.0,GHCND:USW00023293,San Jose,56.0
3170,2019-07-07,6790239.0,94.0,GHCND:USW00003102,Ontario Airport,60.0
3171,2019-07-08,7374218.0,74.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3172,2019-07-08,7374218.0,72.0,GHCND:USW00023188,San Diego Airport,64.0
3173,2019-07-08,7374218.0,61.0,GHCND:USW00023272,San Francisco Downtown,54.0
3174,2019-07-08,7374218.0,92.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,62.0
3175,2019-07-08,7374218.0,82.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,56.0
3176,2019-07-08,7374218.0,75.0,GHCND:USW00023293,San Jose,56.0
3177,2019-07-08,7374218.0,96.0,GHCND:USW00003102,Ontario Airport,65.0
3178,2019-07-09,7740056.0,75.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3179,2019-07-09,7740056.0,75.0,GHCND:USW00023188,San Diego Airport,65.0
3180,2019-07-09,7740056.0,64.0,GHCND:USW00023272,San Francisco Downtown,55.0
3181,2019-07-09,7740056.0,92.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,61.0
3182,2019-07-09,7740056.0,86.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,57.0
3183,2019-07-09,7740056.0,77.0,GHCND:USW00023293,San Jose,63.0
3184,2019-07-09,7740056.0,99.0,GHCND:USW00003102,Ontario Airport,69.0
3185,2019-07-10,8168204.0,72.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3186,2019-07-10,8168204.0,75.0,GHCND:USW00023188,San Diego Airport,64.0
3187,2019-07-10,8168204.0,67.0,GHCND:USW00023272,San Francisco Downtown,57.0
3188,2019-07-10,8168204.0,95.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,64.0
3189,2019-07-10,8168204.0,90.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,62.0
3190,2019-07-10,8168204.0,80.0,GHCND:USW00023293,San Jose,60.0
3191,2019-07-10,8168204.0,102.0,GHCND:USW00003102,Ontario Airport,67.0
3192,2019-07-11,8523681.0,74.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3193,2019-07-11,8523681.0,74.0,GHCND:USW00023188,San Diego Airport,65.0
3194,2019-07-11,8523681.0,64.0,GHCND:USW00023272,San Francisco Downtown,56.0
3195,2019-07-11,8523681.0,98.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,69.0
3196,2019-07-11,8523681.0,93.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,62.0
3197,2019-07-11,8523681.0,80.0,GHCND:USW00023293,San Jose,59.0
3198,2019-07-11,8523681.0,101.0,GHCND:USW00003102,Ontario Airport,71.0
3199,2019-07-12,8741977.0,75.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3200,2019-07-12,8741977.0,74.0,GHCND:USW00023188,San Diego Airport,65.0
3201,2019-07-12,8741977.0,65.0,GHCND:USW00023272,San Francisco Downtown,53.0
3202,2019-07-12,8741977.0,100.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,70.0
3203,2019-07-12,8741977.0,96.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,61.0
3204,2019-07-12,8741977.0,78.0,GHCND:USW00023293,San Jose,56.0
3205,2019-07-12,8741977.0,103.0,GHCND:USW00003102,Ontario Airport,66.0
3206,2019-07-13,8338066.0,75.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3207,2019-07-13,8338066.0,71.0,GHCND:USW00023188,San Diego Airport,62.0
3208,2019-07-13,8338066.0,62.0,GHCND:USW00023272,San Francisco Downtown,53.0
3209,2019-07-13,8338066.0,105.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,72.0
3210,2019-07-13,8338066.0,95.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,62.0
3211,2019-07-13,8338066.0,78.0,GHCND:USW00023293,San Jose,58.0
3212,2019-07-13,8338066.0,101.0,GHCND:USW00003102,Ontario Airport,69.0
3213,2019-07-14,7994888.0,73.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3214,2019-07-14,7994888.0,72.0,GHCND:USW00023188,San Diego Airport,63.0
3215,2019-07-14,7994888.0,63.0,GHCND:USW00023272,San Francisco Downtown,53.0
3216,2019-07-14,7994888.0,104.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,73.0
3217,2019-07-14,7994888.0,92.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,62.0
3218,2019-07-14,7994888.0,85.0,GHCND:USW00023293,San Jose,61.0
3219,2019-07-14,7994888.0,100.0,GHCND:USW00003102,Ontario Airport,69.0
3220,2019-07-15,8897536.0,72.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3221,2019-07-15,8897536.0,77.0,GHCND:USW00023188,San Diego Airport,65.0
3222,2019-07-15,8897536.0,70.0,GHCND:USW00023272,San Francisco Downtown,56.0
3223,2019-07-15,8897536.0,100.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,71.0
3224,2019-07-15,8897536.0,97.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,62.0
3225,2019-07-15,8897536.0,84.0,GHCND:USW00023293,San Jose,59.0
3226,2019-07-15,8897536.0,95.0,GHCND:USW00003102,Ontario Airport,66.0
3227,2019-07-16,8808283.0,73.0,GHCND:USW00023174,Los Angeles International Airport,62.0
3228,2019-07-16,8808283.0,71.0,GHCND:USW00023188,San Diego Airport,63.0
3229,2019-07-16,8808283.0,67.0,GHCND:USW00023272,San Francisco Downtown,54.0
3230,2019-07-16,8808283.0,97.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,68.0
3231,2019-07-16,8808283.0,92.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,63.0
3232,2019-07-16,8808283.0,85.0,GHCND:USW00023293,San Jose,58.0
3233,2019-07-16,8808283.0,95.0,GHCND:USW00003102,Ontario Airport,65.0
3234,2019-07-17,8611405.0,74.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3235,2019-07-17,8611405.0,71.0,GHCND:USW00023188,San Diego Airport,63.0
3236,2019-07-17,8611405.0,70.0,GHCND:USW00023272,San Francisco Downtown,55.0
3237,2019-07-17,8611405.0,97.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,68.0
3238,2019-07-17,8611405.0,94.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,60.0
3239,2019-07-17,8611405.0,84.0,GHCND:USW00023293,San Jose,57.0
3240,2019-07-17,8611405.0,91.0,GHCND:USW00003102,Ontario Airport,64.0
3241,2019-07-18,8543298.0,73.0,GHCND:USW00023174,Los Angeles International Airport,62.0
3242,2019-07-18,8543298.0,75.0,GHCND:USW00023188,San Diego Airport,65.0
3243,2019-07-18,8543298.0,65.0,GHCND:USW00023272,San Francisco Downtown,56.0
3244,2019-07-18,8543298.0,99.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,70.0
3245,2019-07-18,8543298.0,90.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,63.0
3246,2019-07-18,8543298.0,84.0,GHCND:USW00023293,San Jose,59.0
3247,2019-07-18,8543298.0,93.0,GHCND:USW00003102,Ontario Airport,65.0
3248,2019-07-19,8187806.0,73.0,GHCND:USW00023174,Los Angeles International Airport,62.0
3249,2019-07-19,8187806.0,72.0,GHCND:USW00023188,San Diego Airport,65.0
3250,2019-07-19,8187806.0,71.0,GHCND:USW00023272,San Francisco Downtown,58.0
3251,2019-07-19,8187806.0,96.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,69.0
3252,2019-07-19,8187806.0,90.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,58.0
3253,2019-07-19,8187806.0,79.0,GHCND:USW00023293,San Jose,60.0
3254,2019-07-19,8187806.0,100.0,GHCND:USW00003102,Ontario Airport,66.0
3255,2019-07-20,7541840.0,74.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3256,2019-07-20,7541840.0,74.0,GHCND:USW00023188,San Diego Airport,67.0
3257,2019-07-20,7541840.0,66.0,GHCND:USW00023272,San Francisco Downtown,57.0
3258,2019-07-20,7541840.0,95.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,67.0
3259,2019-07-20,7541840.0,87.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,59.0
3260,2019-07-20,7541840.0,82.0,GHCND:USW00023293,San Jose,59.0
3261,2019-07-20,7541840.0,100.0,GHCND:USW00003102,Ontario Airport,68.0
3262,2019-07-21,7702464.0,72.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3263,2019-07-21,7702464.0,75.0,GHCND:USW00023188,San Diego Airport,67.0
3264,2019-07-21,7702464.0,66.0,GHCND:USW00023272,San Francisco Downtown,56.0
3265,2019-07-21,7702464.0,100.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,69.0
3266,2019-07-21,7702464.0,93.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,59.0
3267,2019-07-21,7702464.0,86.0,GHCND:USW00023293,San Jose,61.0
3268,2019-07-21,7702464.0,108.0,GHCND:USW00003102,Ontario Airport,78.0
3269,2019-07-22,8994890.0,75.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3270,2019-07-22,8994890.0,78.0,GHCND:USW00023188,San Diego Airport,67.0
3271,2019-07-22,8994890.0,67.0,GHCND:USW00023272,San Francisco Downtown,55.0
3272,2019-07-22,8994890.0,104.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,73.0
3273,2019-07-22,8994890.0,98.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,64.0
3274,2019-07-22,8994890.0,81.0,GHCND:USW00023293,San Jose,61.0
3275,2019-07-22,8994890.0,108.0,GHCND:USW00003102,Ontario Airport,79.0
3276,2019-07-23,9597380.0,80.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3277,2019-07-23,9597380.0,81.0,GHCND:USW00023188,San Diego Airport,69.0
3278,2019-07-23,9597380.0,65.0,GHCND:USW00023272,San Francisco Downtown,56.0
3279,2019-07-23,9597380.0,102.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,77.0
3280,2019-07-23,9597380.0,98.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,64.0
3281,2019-07-23,9597380.0,92.0,GHCND:USW00023293,San Jose,61.0
3282,2019-07-23,9597380.0,102.0,GHCND:USW00003102,Ontario Airport,80.0
3283,2019-07-24,9749131.0,83.0,GHCND:USW00023174,Los Angeles International Airport,67.0
3284,2019-07-24,9749131.0,82.0,GHCND:USW00023188,San Diego Airport,70.0
3285,2019-07-24,9749131.0,75.0,GHCND:USW00023272,San Francisco Downtown,55.0
3286,2019-07-24,9749131.0,106.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,75.0
3287,2019-07-24,9749131.0,99.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,58.0
3288,2019-07-24,9749131.0,86.0,GHCND:USW00023293,San Jose,63.0
3289,2019-07-24,9749131.0,103.0,GHCND:USW00003102,Ontario Airport,69.0
3290,2019-07-25,9632925.0,87.0,GHCND:USW00023174,Los Angeles International Airport,70.0
3291,2019-07-25,9632925.0,84.0,GHCND:USW00023188,San Diego Airport,70.0
3292,2019-07-25,9632925.0,68.0,GHCND:USW00023272,San Francisco Downtown,56.0
3293,2019-07-25,9632925.0,104.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,78.0
3294,2019-07-25,9632925.0,100.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,64.0
3295,2019-07-25,9632925.0,81.0,GHCND:USW00023293,San Jose,58.0
3296,2019-07-25,9632925.0,100.0,GHCND:USW00003102,Ontario Airport,70.0
3297,2019-07-26,9646398.0,80.0,GHCND:USW00023174,Los Angeles International Airport,69.0
3298,2019-07-26,9646398.0,81.0,GHCND:USW00023188,San Diego Airport,70.0
3299,2019-07-26,9646398.0,66.0,GHCND:USW00023272,San Francisco Downtown,55.0
3300,2019-07-26,9646398.0,106.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,80.0
3301,2019-07-26,9646398.0,95.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,62.0
3302,2019-07-26,9646398.0,89.0,GHCND:USW00023293,San Jose,58.0
3303,2019-07-26,9646398.0,95.0,GHCND:USW00003102,Ontario Airport,70.0
3304,2019-07-27,9159401.0,79.0,GHCND:USW00023174,Los Angeles International Airport,66.0
3305,2019-07-27,9159401.0,80.0,GHCND:USW00023188,San Diego Airport,69.0
3306,2019-07-27,9159401.0,68.0,GHCND:USW00023272,San Francisco Downtown,54.0
3307,2019-07-27,9159401.0,105.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,73.0
3308,2019-07-27,9159401.0,101.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,59.0
3309,2019-07-27,9159401.0,88.0,GHCND:USW00023293,San Jose,62.0
3310,2019-07-27,9159401.0,94.0,GHCND:USW00003102,Ontario Airport,65.0
3311,2019-07-28,8833030.0,73.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3312,2019-07-28,8833030.0,75.0,GHCND:USW00023188,San Diego Airport,65.0
3313,2019-07-28,8833030.0,74.0,GHCND:USW00023272,San Francisco Downtown,58.0
3314,2019-07-28,8833030.0,107.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,77.0
3315,2019-07-28,8833030.0,104.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,66.0
3316,2019-07-28,8833030.0,80.0,GHCND:USW00023293,San Jose,57.0
3317,2019-07-28,8833030.0,92.0,GHCND:USW00003102,Ontario Airport,64.0
3318,2019-07-29,9039418.0,73.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3319,2019-07-29,9039418.0,76.0,GHCND:USW00023188,San Diego Airport,65.0
3320,2019-07-29,9039418.0,65.0,GHCND:USW00023272,San Francisco Downtown,56.0
3321,2019-07-29,9039418.0,104.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,75.0
3322,2019-07-29,9039418.0,91.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,60.0
3323,2019-07-29,9039418.0,78.0,GHCND:USW00023293,San Jose,57.0
3324,2019-07-29,9039418.0,92.0,GHCND:USW00003102,Ontario Airport,66.0
3325,2019-07-30,8789365.0,74.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3326,2019-07-30,8789365.0,72.0,GHCND:USW00023188,San Diego Airport,66.0
3327,2019-07-30,8789365.0,64.0,GHCND:USW00023272,San Francisco Downtown,54.0
3328,2019-07-30,8789365.0,99.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,67.0
3329,2019-07-30,8789365.0,88.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,58.0
3330,2019-07-30,8789365.0,84.0,GHCND:USW00023293,San Jose,57.0
3331,2019-07-30,8789365.0,97.0,GHCND:USW00003102,Ontario Airport,64.0
3332,2019-07-31,8823754.0,74.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3333,2019-07-31,8823754.0,76.0,GHCND:USW00023188,San Diego Airport,65.0
3334,2019-07-31,8823754.0,68.0,GHCND:USW00023272,San Francisco Downtown,56.0
3335,2019-07-31,8823754.0,100.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,66.0
3336,2019-07-31,8823754.0,93.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,57.0
3337,2019-07-31,8823754.0,76.0,GHCND:USW00023293,San Jose,56.0
3338,2019-07-31,8823754.0,98.0,GHCND:USW00003102,Ontario Airport,65.0
3339,2019-08-01,8885089.0,72.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3340,2019-08-01,8885089.0,77.0,GHCND:USW00023188,San Diego Airport,68.0
3341,2019-08-01,8885089.0,64.0,GHCND:USW00023272,San Francisco Downtown,57.0
3342,2019-08-01,8885089.0,100.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,69.0
3343,2019-08-01,8885089.0,90.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,59.0
3344,2019-08-01,8885089.0,80.0,GHCND:USW00023293,San Jose,56.0
3345,2019-08-01,8885089.0,98.0,GHCND:USW00003102,Ontario Airport,68.0
3346,2019-08-02,8873114.0,75.0,GHCND:USW00023174,Los Angeles International Airport,62.0
3347,2019-08-02,8873114.0,76.0,GHCND:USW00023188,San Diego Airport,68.0
3348,2019-08-02,8873114.0,67.0,GHCND:USW00023272,San Francisco Downtown,57.0
3349,2019-08-02,8873114.0,98.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,66.0
3350,2019-08-02,8873114.0,94.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,62.0
3351,2019-08-02,8873114.0,85.0,GHCND:USW00023293,San Jose,60.0
3352,2019-08-02,8873114.0,97.0,GHCND:USW00003102,Ontario Airport,66.0
3353,2019-08-03,8507483.0,74.0,GHCND:USW00023174,Los Angeles International Airport,64.0
3354,2019-08-03,8507483.0,75.0,GHCND:USW00023188,San Diego Airport,66.0
3355,2019-08-03,8507483.0,68.0,GHCND:USW00023272,San Francisco Downtown,56.0
3356,2019-08-03,8507483.0,102.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,71.0
3357,2019-08-03,8507483.0,98.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,62.0
3358,2019-08-03,8507483.0,84.0,GHCND:USW00023293,San Jose,63.0
3359,2019-08-03,8507483.0,100.0,GHCND:USW00003102,Ontario Airport,66.0
3360,2019-08-04,8271510.0,74.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3361,2019-08-04,8271510.0,77.0,GHCND:USW00023188,San Diego Airport,65.0
3362,2019-08-04,8271510.0,68.0,GHCND:USW00023272,San Francisco Downtown,56.0
3363,2019-08-04,8271510.0,105.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,73.0
3364,2019-08-04,8271510.0,95.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,62.0
3365,2019-08-04,8271510.0,87.0,GHCND:USW00023293,San Jose,62.0
3366,2019-08-04,8271510.0,103.0,GHCND:USW00003102,Ontario Airport,66.0
3367,2019-08-05,9112275.0,71.0,GHCND:USW00023174,Los Angeles International Airport,62.0
3368,2019-08-05,9112275.0,76.0,GHCND:USW00023188,San Diego Airport,68.0
3369,2019-08-05,9112275.0,70.0,GHCND:USW00023272,San Francisco Downtown,57.0
3370,2019-08-05,9112275.0,100.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,73.0
3371,2019-08-05,9112275.0,95.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,61.0
3372,2019-08-05,9112275.0,86.0,GHCND:USW00023293,San Jose,60.0
3373,2019-08-05,9112275.0,92.0,GHCND:USW00003102,Ontario Airport,66.0
3374,2019-08-06,9259045.0,73.0,GHCND:USW00023174,Los Angeles International Airport,63.0
3375,2019-08-06,9259045.0,76.0,GHCND:USW00023188,San Diego Airport,67.0
3376,2019-08-06,9259045.0,68.0,GHCND:USW00023272,San Francisco Downtown,57.0
3377,2019-08-06,9259045.0,104.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,72.0
3378,2019-08-06,9259045.0,97.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,64.0
3379,2019-08-06,9259045.0,78.0,GHCND:USW00023293,San Jose,59.0
3380,2019-08-06,9259045.0,92.0,GHCND:USW00003102,Ontario Airport,63.0
3381,2019-08-07,8897118.0,73.0,GHCND:USW00023174,Los Angeles International Airport,61.0
3382,2019-08-07,8897118.0,75.0,GHCND:USW00023188,San Diego Airport,67.0
3383,2019-08-07,8897118.0,65.0,GHCND:USW00023272,San Francisco Downtown,56.0
3384,2019-08-07,8897118.0,101.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,73.0
3385,2019-08-07,8897118.0,93.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,60.0
3386,2019-08-07,8897118.0,77.0,GHCND:USW00023293,San Jose,59.0
3387,2019-08-07,8897118.0,93.0,GHCND:USW00003102,Ontario Airport,64.0
3388,2019-08-08,8461663.0,69.0,GHCND:USW00023174,Los Angeles International Airport,61.0
3389,2019-08-08,8461663.0,76.0,GHCND:USW00023188,San Diego Airport,65.0
3390,2019-08-08,8461663.0,66.0,GHCND:USW00023272,San Francisco Downtown,56.0
3391,2019-08-08,8461663.0,95.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,68.0
3392,2019-08-08,8461663.0,85.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,59.0
3393,2019-08-08,8461663.0,81.0,GHCND:USW00023293,San Jose,60.0
3394,2019-08-08,8461663.0,88.0,GHCND:USW00003102,Ontario Airport,62.0
3395,2019-08-09,8235884.0,72.0,GHCND:USW00023174,Los Angeles International Airport,60.0
3396,2019-08-09,8235884.0,76.0,GHCND:USW00023188,San Diego Airport,65.0
3397,2019-08-09,8235884.0,71.0,GHCND:USW00023272,San Francisco Downtown,58.0
3398,2019-08-09,8235884.0,92.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,63.0
3399,2019-08-09,8235884.0,87.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,60.0
3400,2019-08-09,8235884.0,81.0,GHCND:USW00023293,San Jose,64.0
3401,2019-08-09,8235884.0,90.0,GHCND:USW00003102,Ontario Airport,62.0
3402,2019-08-10,7635980.0,73.0,GHCND:USW00023174,Los Angeles International Airport,61.0
3403,2019-08-10,7635980.0,76.0,GHCND:USW00023188,San Diego Airport,66.0
3404,2019-08-10,7635980.0,69.0,GHCND:USW00023272,San Francisco Downtown,59.0
3405,2019-08-10,7635980.0,91.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,66.0
3406,2019-08-10,7635980.0,87.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,63.0
3407,2019-08-10,7635980.0,85.0,GHCND:USW00023293,San Jose,61.0
3408,2019-08-10,7635980.0,92.0,GHCND:USW00003102,Ontario Airport,63.0
3409,2019-08-11,7404400.0,74.0,GHCND:USW00023174,Los Angeles International Airport,62.0
3410,2019-08-11,7404400.0,74.0,GHCND:USW00023188,San Diego Airport,65.0
3411,2019-08-11,7404400.0,74.0,GHCND:USW00023272,San Francisco Downtown,56.0
3412,2019-08-11,7404400.0,91.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,64.0
3413,2019-08-11,7404400.0,90.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,57.0
3414,2019-08-11,7404400.0,91.0,GHCND:USW00023293,San Jose,60.0
3415,2019-08-11,7404400.0,97.0,GHCND:USW00003102,Ontario Airport,64.0
3416,2019-08-12,8544081.0,73.0,GHCND:USW00023174,Los Angeles International Airport,62.0
3417,2019-08-12,8544081.0,75.0,GHCND:USW00023188,San Diego Airport,64.0
3418,2019-08-12,8544081.0,77.0,GHCND:USW00023272,San Francisco Downtown,59.0
3419,2019-08-12,8544081.0,96.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,68.0
3420,2019-08-12,8544081.0,96.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,60.0
3421,2019-08-12,8544081.0,91.0,GHCND:USW00023293,San Jose,61.0
3422,2019-08-12,8544081.0,101.0,GHCND:USW00003102,Ontario Airport,66.0
3423,2019-08-13,9006890.0,71.0,GHCND:USW00023174,Los Angeles International Airport,61.0
3424,2019-08-13,9006890.0,76.0,GHCND:USW00023188,San Diego Airport,65.0
3425,2019-08-13,9006890.0,76.0,GHCND:USW00023272,San Francisco Downtown,58.0
3426,2019-08-13,9006890.0,101.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,70.0
3427,2019-08-13,9006890.0,98.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,61.0
3428,2019-08-13,9006890.0,98.0,GHCND:USW00023293,San Jose,65.0
3429,2019-08-13,9006890.0,99.0,GHCND:USW00003102,Ontario Airport,66.0
3430,2019-08-14,9506635.0,74.0,GHCND:USW00023174,Los Angeles International Airport,61.0
3431,2019-08-14,9506635.0,76.0,GHCND:USW00023188,San Diego Airport,66.0
3432,2019-08-14,9506635.0,84.0,GHCND:USW00023272,San Francisco Downtown,59.0
3433,2019-08-14,9506635.0,105.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,73.0
3434,2019-08-14,9506635.0,102.0,GHCND:USW00093225,SACRAMENTO METROPOLITAN AIRPORT,62.0
3435,2019-08-14,9506635.0,99.0,GHCND:USW00023293,San Jose,67.0
3436,2019-08-14,9506635.0,95.0,GHCND:USW00003102,Ontario Airport,62.0
3437,2019-08-15,9649886.0,75.0,GHCND:USW00023174,Los Angeles International Airport,62.0
3438,2019-08-15,9649886.0,75.0,GHCND:USW00023188,San Diego Airport,64.0
3439,2019-08-15,9649886.0,85.0,GHCND:USW00023272,San Francisco Downtown,60.0
3440,2019-08-15,9649886.0,107.0,GHCND:USW00093193,FRESNO YOSEMITE INTERNATIONAL,74.0
